timestamp,method,url,status_code,response_time_ms,bytes_sent,ip,user_agent
2024-03-13 09:17:28,GET,/static/css/main.css,200,47,19204,192.168.3.153,curl/8.4
2024-03-13 09:18:21,GET,/login,304,9,22307,192.168.7.207,Safari/17
2024-03-13 09:20:08,POST,/profile,304,124,26957,192.168.2.155,curl/8.4
2024-03-13 09:21:06,GET,/settings,304,192,13393,192.168.10.70,curl/8.4
2024-03-13 09:21:10,GET,/dashboard,200,44,41498,192.168.7.16,Firefox/121
2024-03-13 09:22:41,POST,/static/js/app.js,200,65,14709,192.168.2.95,Firefox/121
2024-03-13 09:27:33,GET,/api/analytics,404,15,397,192.168.7.12,Googlebot/2.1
2024-03-13 09:41:52,GET,/login,401,82,179,192.168.7.103,PostmanRuntime/7.36
2024-03-13 09:42:50,GET,/settings,200,32,22281,192.168.1.145,curl/8.4
2024-03-13 09:45:50,GET,/api/products,200,25,23970,192.168.5.46,Python-requests/2.31
2024-03-13 09:49:02,GET,/api/orders,200,5,27938,192.168.3.226,Edge/120
2024-03-13 09:49:19,GET,/docs,200,150,3280,192.168.6.175,Googlebot/2.1
2024-03-13 09:51:06,POST,/api/products,200,147,39512,192.168.8.135,PostmanRuntime/7.36
2024-03-13 09:53:30,DELETE,/dashboard,201,67,640,192.168.4.130,Googlebot/2.1
2024-03-13 09:53:32,GET,/docs,301,96,37558,192.168.9.218,Firefox/121
2024-03-13 09:54:16,GET,/login,200,74,46029,192.168.1.113,PostmanRuntime/7.36
2024-03-13 10:00:42,GET,/settings,200,188,1564,192.168.3.250,Python-requests/2.31
2024-03-13 10:00:55,GET,/api/products,200,49,25125,192.168.7.43,PostmanRuntime/7.36
2024-03-13 10:01:58,GET,/profile,200,129,19511,192.168.1.3,Googlebot/2.1
2024-03-13 10:02:30,GET,/images/logo.png,200,19,2860,192.168.8.75,Firefox/121
2024-03-13 10:07:25,POST,/images/logo.png,200,13,26101,192.168.5.250,Googlebot/2.1
2024-03-13 10:09:29,POST,/settings,200,95,38139,192.168.4.46,Googlebot/2.1
2024-03-13 10:11:24,GET,/login,200,8,5009,192.168.6.124,Python-requests/2.31
2024-03-13 10:11:33,GET,/api/analytics,304,73,36800,192.168.2.164,curl/8.4
2024-03-13 10:12:39,GET,/api/orders,201,36,12658,192.168.5.6,curl/8.4
2024-03-13 10:15:06,GET,/dashboard,200,71,26211,192.168.10.184,Chrome/120
2024-03-13 10:15:52,GET,/dashboard,200,7,9335,192.168.4.85,Chrome/120
2024-03-13 10:16:31,POST,/static/css/main.css,200,30,13169,192.168.2.46,curl/8.4
2024-03-13 10:17:33,GET,/images/logo.png,200,42,34211,192.168.8.217,Edge/120
2024-03-13 10:18:01,GET,/login,200,111,10293,192.168.3.136,curl/8.4
2024-03-13 10:21:04,GET,/health,200,144,11680,192.168.4.189,Firefox/121
2024-03-13 10:21:32,POST,/dashboard,200,120,1287,192.168.4.103,Firefox/121
2024-03-13 10:21:33,GET,/static/js/app.js,401,26,91,192.168.7.4,Chrome/120
2024-03-13 10:23:24,GET,/api/auth/token,200,36,9298,192.168.2.179,curl/8.4
2024-03-13 10:25:40,GET,/images/logo.png,200,12,6758,192.168.3.251,Edge/120
2024-03-13 10:26:39,GET,/health,200,123,10207,192.168.1.107,Python-requests/2.31
2024-03-13 10:30:36,GET,/api/cart,200,21,35718,192.168.6.197,curl/8.4
2024-03-13 10:32:11,GET,/images/logo.png,200,80,2612,192.168.1.189,Chrome/120
2024-03-13 10:35:54,GET,/api/auth/token,200,169,33030,192.168.2.113,PostmanRuntime/7.36
2024-03-13 10:37:39,GET,/api/orders,200,434,24940,192.168.9.142,Firefox/121
2024-03-13 10:37:48,POST,/api/search,404,338,495,192.168.9.42,Firefox/121
2024-03-13 10:37:59,GET,/api/notifications,304,18,12534,192.168.1.251,Safari/17
2024-03-13 10:42:16,GET,/dashboard,200,349,14031,192.168.3.230,Googlebot/2.1
2024-03-13 10:43:39,GET,/api/products,404,92,424,192.168.9.126,Edge/120
2024-03-13 10:44:51,GET,/api/users,200,53,26748,192.168.6.119,PostmanRuntime/7.36
2024-03-13 10:45:42,GET,/images/logo.png,200,114,29010,192.168.9.79,Firefox/121
2024-03-13 10:47:04,GET,/api/notifications,403,47,468,192.168.10.93,Chrome/120
2024-03-13 10:54:51,GET,/static/js/app.js,200,49,33599,192.168.9.132,curl/8.4
2024-03-13 10:57:53,POST,/api/checkout,200,5,26346,192.168.7.115,Python-requests/2.31
2024-03-13 10:58:04,GET,/,200,36,31607,192.168.2.110,PostmanRuntime/7.36
2024-03-13 10:58:06,POST,/api/checkout,200,324,25875,192.168.10.184,PostmanRuntime/7.36
2024-03-13 11:00:17,GET,/profile,200,110,12694,192.168.10.196,Googlebot/2.1
2024-03-13 11:05:13,GET,/static/css/main.css,200,19,350,192.168.1.60,Edge/120
2024-03-13 11:05:44,GET,/settings,200,138,46805,192.168.6.178,PostmanRuntime/7.36
2024-03-13 11:07:22,GET,/api/notifications,200,59,41165,192.168.2.120,Googlebot/2.1
2024-03-13 11:08:34,GET,/api/orders,200,7,5784,192.168.10.196,Python-requests/2.31
2024-03-13 11:10:26,GET,/static/css/main.css,304,5,24491,192.168.1.31,Safari/17
2024-03-13 11:10:49,GET,/api/analytics,200,352,2507,192.168.6.172,Firefox/121
2024-03-13 11:10:58,GET,/api/cart,200,172,14434,192.168.4.85,curl/8.4
2024-03-13 11:13:36,GET,/images/logo.png,404,28,437,192.168.4.99,Chrome/120
2024-03-13 11:14:07,GET,/api/checkout,403,78,358,192.168.1.156,Googlebot/2.1
2024-03-13 11:14:16,GET,/api/products,401,177,85,192.168.9.196,PostmanRuntime/7.36
2024-03-13 11:14:42,GET,/login,200,5,38440,192.168.8.63,Firefox/121
2024-03-13 11:20:17,GET,/,200,11,3424,192.168.1.17,Safari/17
2024-03-13 11:20:43,GET,/api/users,200,58,34846,192.168.9.222,Googlebot/2.1
2024-03-13 11:27:01,GET,/static/js/app.js,200,17,30807,192.168.9.235,Chrome/120
2024-03-13 11:30:13,GET,/docs,200,20,7489,192.168.1.69,Edge/120
2024-03-13 11:33:00,GET,/login,200,106,11814,192.168.10.107,Chrome/120
2024-03-13 11:39:29,GET,/docs,200,41,39969,192.168.8.6,PostmanRuntime/7.36
2024-03-13 11:39:30,GET,/api/analytics,200,197,33695,192.168.4.155,Safari/17
2024-03-13 11:40:29,GET,/api/users,201,343,34243,192.168.5.198,Firefox/121
2024-03-13 11:45:05,DELETE,/api/products,200,433,9836,192.168.6.214,Firefox/121
2024-03-13 11:45:25,GET,/api/auth/token,200,100,36893,192.168.9.14,Edge/120
2024-03-13 11:46:06,GET,/settings,200,84,8152,192.168.9.205,Googlebot/2.1
2024-03-13 11:49:20,GET,/static/js/app.js,200,42,20388,192.168.2.186,curl/8.4
2024-03-13 11:52:38,GET,/static/js/app.js,200,56,6625,192.168.1.145,Python-requests/2.31
2024-03-13 11:54:01,GET,/static/css/main.css,200,7,40134,192.168.9.5,Edge/120
2024-03-13 11:54:23,DELETE,/signup,200,37,23973,192.168.10.152,Firefox/121
2024-03-13 12:03:37,GET,/dashboard,200,94,23171,192.168.1.80,Python-requests/2.31
2024-03-13 12:05:52,GET,/static/js/app.js,201,23,28516,192.168.6.110,Chrome/120
2024-03-13 12:07:02,GET,/static/js/app.js,301,46,1068,192.168.2.48,Python-requests/2.31
2024-03-13 12:07:17,GET,/settings,404,100,486,192.168.3.89,Safari/17
2024-03-13 12:13:47,GET,/api/checkout,200,286,41230,192.168.6.217,Chrome/120
2024-03-13 12:14:06,GET,/api/auth/token,200,11,23267,192.168.10.131,Edge/120
2024-03-13 12:17:46,POST,/api/auth/token,304,51,2519,192.168.8.78,Firefox/121
2024-03-13 12:36:06,DELETE,/api/notifications,200,77,27787,192.168.6.217,curl/8.4
2024-03-13 12:40:58,GET,/health,200,163,14933,192.168.4.76,Edge/120
2024-03-13 12:45:43,GET,/api/orders,400,180,313,192.168.3.137,Safari/17
2024-03-13 12:48:00,GET,/health,404,135,133,192.168.6.120,PostmanRuntime/7.36
2024-03-13 12:50:07,GET,/login,500,222,185,192.168.4.230,Chrome/120
2024-03-13 12:59:15,GET,/static/js/app.js,200,15,14021,192.168.9.115,PostmanRuntime/7.36
2024-03-13 13:09:36,GET,/api/search,200,95,31297,192.168.8.173,PostmanRuntime/7.36
2024-03-13 13:11:10,GET,/static/css/main.css,200,67,39411,192.168.7.105,PostmanRuntime/7.36
2024-03-13 13:14:54,GET,/login,200,109,15083,192.168.1.37,PostmanRuntime/7.36
2024-03-13 13:15:11,GET,/api/cart,200,288,18727,192.168.5.250,Edge/120
2024-03-13 13:15:37,GET,/login,200,128,6436,192.168.1.205,Python-requests/2.31
2024-03-13 13:21:08,GET,/api/checkout,200,5,34578,192.168.7.151,Safari/17
2024-03-13 13:21:51,GET,/static/css/main.css,401,8,399,192.168.7.14,Safari/17
2024-03-13 13:24:15,GET,/dashboard,200,105,33377,192.168.6.10,Safari/17
2024-03-13 13:29:26,GET,/signup,200,146,23592,192.168.2.117,Firefox/121
2024-03-13 13:29:30,GET,/static/css/main.css,200,21,15058,192.168.10.146,curl/8.4
2024-03-13 13:33:23,GET,/dashboard,200,14,16481,192.168.7.38,Edge/120
2024-03-13 13:33:54,POST,/static/js/app.js,200,77,9465,192.168.6.141,curl/8.4
2024-03-13 13:36:02,GET,/api/notifications,200,174,3364,192.168.7.97,Googlebot/2.1
2024-03-13 13:46:51,GET,/,200,10,11682,192.168.3.216,Googlebot/2.1
2024-03-13 13:48:15,GET,/docs,403,238,298,192.168.10.57,Safari/17
2024-03-13 13:52:39,GET,/api/cart,200,160,24971,192.168.8.81,Chrome/120
2024-03-13 13:55:04,GET,/api/notifications,400,138,392,192.168.3.177,Safari/17
2024-03-13 13:59:29,GET,/signup,200,54,38513,192.168.4.167,Firefox/121
2024-03-13 14:04:12,GET,/api/cart,200,356,8335,192.168.6.115,Firefox/121
2024-03-13 14:04:35,GET,/signup,200,66,29406,192.168.5.227,Firefox/121
2024-03-13 14:11:52,GET,/dashboard,200,180,27489,192.168.1.164,Chrome/120
2024-03-13 14:25:06,GET,/api/notifications,200,157,28734,192.168.4.200,Firefox/121
2024-03-13 14:27:33,GET,/dashboard,304,53,2378,192.168.8.190,Chrome/120
2024-03-13 14:27:51,GET,/api/search,200,165,2972,192.168.7.138,Chrome/120
2024-03-13 14:30:26,GET,/api/search,200,112,15844,192.168.8.10,Python-requests/2.31
2024-03-13 14:31:19,GET,/api/products,200,119,24751,192.168.8.242,Edge/120
2024-03-13 14:31:56,GET,/login,200,14,15237,192.168.5.241,Python-requests/2.31
2024-03-13 14:33:23,GET,/profile,401,134,450,192.168.2.21,Firefox/121
2024-03-13 14:39:15,GET,/api/search,503,1743,213,192.168.6.127,curl/8.4
2024-03-13 14:40:43,GET,/settings,200,23,30819,192.168.6.81,PostmanRuntime/7.36
2024-03-13 14:43:10,GET,/api/users,304,8,30524,192.168.6.127,Python-requests/2.31
2024-03-13 14:45:11,GET,/health,200,5,32738,192.168.9.43,PostmanRuntime/7.36
2024-03-13 14:49:40,GET,/api/users,200,43,40301,192.168.6.214,curl/8.4
2024-03-13 14:54:59,PUT,/static/css/main.css,200,10,30425,192.168.3.22,Edge/120
2024-03-13 14:58:58,GET,/login,404,30,264,192.168.2.227,Safari/17
2024-03-13 14:59:40,GET,/api/notifications,200,5,7796,192.168.1.139,Safari/17
2024-03-13 15:01:07,GET,/api/users,400,103,369,192.168.9.3,Safari/17
2024-03-13 15:01:45,POST,/docs,403,75,227,192.168.9.34,Googlebot/2.1
2024-03-13 15:03:29,POST,/api/search,200,26,21797,192.168.9.250,curl/8.4
2024-03-13 15:03:52,GET,/api/search,400,101,223,192.168.5.10,PostmanRuntime/7.36
2024-03-13 15:16:03,GET,/signup,304,5,17338,192.168.8.192,Python-requests/2.31
2024-03-13 15:22:43,GET,/api/products,200,161,9206,192.168.8.221,Safari/17
2024-03-13 15:23:02,GET,/profile,304,139,25151,192.168.10.155,PostmanRuntime/7.36
2024-03-13 15:23:35,GET,/api/cart,400,11,307,192.168.5.175,Edge/120
2024-03-13 15:24:39,GET,/api/products,200,107,14704,192.168.10.218,curl/8.4
2024-03-13 15:26:57,GET,/dashboard,500,657,268,192.168.1.170,Firefox/121
2024-03-13 15:29:06,GET,/dashboard,200,26,8969,192.168.7.53,Firefox/121
2024-03-13 15:38:30,GET,/static/js/app.js,200,125,5079,192.168.8.14,Python-requests/2.31
2024-03-13 15:39:05,POST,/api/users,200,45,33629,192.168.2.174,Googlebot/2.1
2024-03-13 15:43:38,GET,/api/search,200,337,6702,192.168.8.243,Chrome/120
2024-03-13 15:44:51,GET,/images/logo.png,301,112,1281,192.168.5.21,Chrome/120
2024-03-13 15:45:25,GET,/settings,200,114,35688,192.168.3.91,PostmanRuntime/7.36
2024-03-13 15:49:20,GET,/api/analytics,400,365,82,192.168.5.210,Firefox/121
2024-03-13 15:51:12,GET,/api/cart,404,192,290,192.168.5.62,curl/8.4
2024-03-13 15:54:53,POST,/api/checkout,200,13,1188,192.168.8.215,Safari/17
2024-03-13 15:57:04,GET,/api/orders,200,53,6267,192.168.5.71,Chrome/120
2024-03-13 15:57:51,GET,/health,200,17,2844,192.168.3.189,Safari/17
2024-03-13 16:00:13,GET,/,200,14,35795,192.168.2.194,curl/8.4
2024-03-13 16:02:15,GET,/api/users,200,131,44152,192.168.9.135,Chrome/120
2024-03-13 16:04:14,GET,/api/auth/token,200,150,47943,192.168.10.154,Chrome/120
2024-03-13 16:06:56,GET,/api/auth/token,200,229,45163,192.168.6.170,Python-requests/2.31
2024-03-13 16:07:38,POST,/profile,400,52,355,192.168.3.21,Googlebot/2.1
2024-03-13 16:13:24,GET,/static/css/main.css,200,5,48571,192.168.4.132,Googlebot/2.1
2024-03-13 16:17:47,GET,/dashboard,201,81,38799,192.168.1.146,curl/8.4
2024-03-13 16:21:55,GET,/docs,200,5,13155,192.168.1.187,Googlebot/2.1
2024-03-13 16:23:25,GET,/static/js/app.js,200,130,42089,192.168.7.162,PostmanRuntime/7.36
2024-03-13 16:24:29,GET,/api/auth/token,401,229,210,192.168.7.179,Edge/120
2024-03-13 16:25:56,GET,/api/orders,301,298,39237,192.168.5.232,Firefox/121
2024-03-13 16:29:00,GET,/dashboard,200,9,30244,192.168.9.178,Firefox/121
2024-03-13 16:32:46,POST,/api/analytics,500,435,499,192.168.4.3,Chrome/120
2024-03-13 16:34:24,POST,/api/analytics,400,42,472,192.168.5.252,Chrome/120
2024-03-13 16:35:38,GET,/settings,400,68,179,192.168.7.245,curl/8.4
2024-03-13 16:36:51,GET,/api/cart,404,7,314,192.168.6.19,Firefox/121
2024-03-13 16:43:34,GET,/dashboard,200,252,30940,192.168.10.79,Edge/120
2024-03-13 16:45:10,GET,/dashboard,200,14,16728,192.168.3.220,Googlebot/2.1
2024-03-13 16:51:46,GET,/api/orders,200,27,31347,192.168.1.123,PostmanRuntime/7.36
2024-03-13 16:57:28,GET,/docs,200,32,355,192.168.3.250,Chrome/120
2024-03-13 17:06:26,GET,/dashboard,200,246,36011,192.168.2.76,Chrome/120
2024-03-13 17:29:31,GET,/api/checkout,200,49,26944,192.168.9.105,PostmanRuntime/7.36
2024-03-13 17:29:38,POST,/api/analytics,200,368,38248,192.168.9.247,Safari/17
2024-03-13 17:32:11,POST,/api/products,200,115,24997,192.168.9.181,Safari/17
2024-03-13 17:33:19,GET,/api/users,200,7,47920,192.168.5.189,PostmanRuntime/7.36
2024-03-13 17:35:20,POST,/static/css/main.css,200,42,9074,192.168.10.70,Safari/17
2024-03-13 17:37:58,POST,/api/checkout,200,151,46985,192.168.5.141,Edge/120
2024-03-13 17:38:59,GET,/,301,16,33238,192.168.3.21,Python-requests/2.31
2024-03-13 17:42:55,GET,/static/js/app.js,304,46,1317,192.168.1.181,Safari/17
2024-03-13 17:48:22,GET,/api/users,404,220,278,192.168.10.218,Googlebot/2.1
2024-03-13 17:50:10,POST,/images/logo.png,200,112,44417,192.168.5.254,Googlebot/2.1
2024-03-13 17:50:41,POST,/api/auth/token,304,186,27656,192.168.9.92,Firefox/121
2024-03-13 17:54:16,GET,/api/products,200,61,49346,192.168.5.249,PostmanRuntime/7.36
2024-03-13 17:55:50,GET,/api/auth/token,200,72,25056,192.168.2.128,Python-requests/2.31
2024-03-13 17:56:00,GET,/api/cart,200,145,28296,192.168.7.35,curl/8.4
2024-03-13 18:01:23,PUT,/login,200,182,48122,192.168.8.94,Googlebot/2.1
2024-03-13 18:08:14,GET,/images/logo.png,200,33,42481,192.168.1.47,Edge/120
2024-03-13 18:16:49,GET,/api/cart,200,84,37901,192.168.5.143,Googlebot/2.1
2024-03-13 18:25:34,GET,/api/users,301,25,39414,192.168.9.136,curl/8.4
2024-03-13 18:36:42,POST,/images/logo.png,200,281,46451,192.168.5.160,Python-requests/2.31
2024-03-13 18:41:13,GET,/profile,200,108,10313,192.168.9.10,Python-requests/2.31
2024-03-13 18:43:40,GET,/settings,200,24,23325,192.168.10.140,Firefox/121
2024-03-13 18:53:21,GET,/api/search,200,152,41955,192.168.4.223,PostmanRuntime/7.36
2024-03-13 18:53:25,GET,/settings,200,41,1240,192.168.9.218,Googlebot/2.1
2024-03-13 18:57:53,GET,/,200,220,26812,192.168.2.75,Googlebot/2.1
2024-03-13 18:58:15,GET,/settings,200,138,6565,192.168.6.165,Firefox/121
2024-03-13 19:00:20,GET,/dashboard,200,55,22271,192.168.3.143,Firefox/121
2024-03-13 19:06:13,GET,/signup,200,180,12026,192.168.8.34,Safari/17
2024-03-13 19:06:41,GET,/api/products,200,32,34440,192.168.5.170,Safari/17
2024-03-13 19:11:33,PUT,/api/notifications,200,117,7149,192.168.7.21,Edge/120
2024-03-13 19:35:06,GET,/api/cart,200,414,21423,192.168.3.96,Firefox/121
2024-03-13 19:39:37,GET,/api/analytics,200,46,45678,192.168.9.111,Python-requests/2.31
2024-03-13 19:47:51,GET,/health,200,315,35251,192.168.8.203,Googlebot/2.1
2024-03-13 19:52:45,GET,/login,201,52,16276,192.168.10.208,Firefox/121
2024-03-13 19:57:47,GET,/images/logo.png,200,21,7723,192.168.4.188,PostmanRuntime/7.36
2024-03-13 19:59:34,POST,/static/css/main.css,200,8,24907,192.168.6.32,Googlebot/2.1
2024-03-13 20:02:15,PUT,/profile,400,68,282,192.168.2.6,PostmanRuntime/7.36
2024-03-13 20:18:36,GET,/api/notifications,200,26,19199,192.168.5.227,Edge/120
2024-03-13 20:44:05,GET,/api/products,200,223,48038,192.168.10.182,Edge/120
2024-03-13 20:58:35,GET,/static/js/app.js,200,5,14172,192.168.7.154,Python-requests/2.31
2024-03-13 22:07:52,GET,/static/js/app.js,200,100,47236,192.168.5.105,Chrome/120
2024-03-13 23:20:20,GET,/api/search,200,164,39419,192.168.6.177,Googlebot/2.1
2024-03-13 23:31:19,GET,/api/users,200,17,13405,192.168.5.67,Firefox/121
2024-03-14 00:03:47,GET,/api/cart,200,22,26147,192.168.7.17,curl/8.4
2024-03-14 00:59:40,GET,/signup,304,251,46005,192.168.5.164,curl/8.4
2024-03-14 01:11:18,POST,/,200,5,42515,192.168.4.45,Googlebot/2.1
2024-03-14 01:20:21,GET,/dashboard,200,56,27640,192.168.10.147,Firefox/121
2024-03-14 01:48:55,GET,/,200,300,25912,192.168.5.185,Python-requests/2.31
2024-03-14 02:35:13,GET,/images/logo.png,200,5,31195,192.168.7.232,Safari/17
2024-03-14 03:08:05,POST,/api/notifications,401,324,334,192.168.1.119,Firefox/121
2024-03-14 03:26:07,GET,/dashboard,200,109,35540,192.168.4.53,Googlebot/2.1
2024-03-14 03:32:18,POST,/static/css/main.css,400,200,102,192.168.9.224,Googlebot/2.1
2024-03-14 04:15:19,GET,/api/analytics,200,140,49478,192.168.2.38,Python-requests/2.31
2024-03-14 04:42:49,GET,/api/users,200,77,6843,192.168.3.254,Edge/120
2024-03-14 05:16:51,GET,/api/checkout,200,466,9817,192.168.7.211,curl/8.4
2024-03-14 05:20:24,GET,/settings,200,100,5847,192.168.5.55,Firefox/121
2024-03-14 05:22:39,GET,/login,200,6,36798,192.168.6.119,Googlebot/2.1
2024-03-14 05:22:45,GET,/health,404,234,354,192.168.2.4,Python-requests/2.31
2024-03-14 05:32:08,GET,/settings,403,71,116,192.168.9.221,Firefox/121
2024-03-14 05:41:38,GET,/api/checkout,200,124,2904,192.168.3.137,curl/8.4
2024-03-14 05:55:55,GET,/api/analytics,200,111,4673,192.168.3.78,Chrome/120
2024-03-14 05:55:57,GET,/api/search,200,100,21680,192.168.8.120,Googlebot/2.1
2024-03-14 06:02:01,POST,/,301,26,47083,192.168.5.35,Chrome/120
2024-03-14 06:02:01,GET,/dashboard,401,11,233,192.168.10.73,Firefox/121
2024-03-14 06:22:45,GET,/api/notifications,200,487,20645,192.168.1.35,PostmanRuntime/7.36
2024-03-14 06:24:18,PUT,/profile,200,17,1960,192.168.4.64,Python-requests/2.31
2024-03-14 06:31:19,GET,/api/users,404,8,232,192.168.7.65,curl/8.4
2024-03-14 06:33:14,PUT,/static/js/app.js,200,81,34521,192.168.1.225,curl/8.4
2024-03-14 06:42:15,GET,/docs,200,155,32325,192.168.2.193,PostmanRuntime/7.36
2024-03-14 06:43:26,GET,/api/cart,200,30,4769,192.168.8.45,Firefox/121
2024-03-14 07:11:51,GET,/api/auth/token,200,388,2921,192.168.8.5,Edge/120
2024-03-14 07:13:46,GET,/,301,48,2191,192.168.6.208,PostmanRuntime/7.36
2024-03-14 07:14:30,GET,/images/logo.png,200,5,26283,192.168.7.175,Edge/120
2024-03-14 07:14:41,POST,/settings,200,81,29087,192.168.9.154,Edge/120
2024-03-14 07:19:45,GET,/dashboard,304,6,25088,192.168.3.198,Edge/120
2024-03-14 07:28:20,GET,/dashboard,200,25,49041,192.168.3.219,Chrome/120
2024-03-14 07:38:36,GET,/signup,201,114,24069,192.168.10.158,Safari/17
2024-03-14 07:46:28,GET,/login,404,5,395,192.168.10.74,Python-requests/2.31
2024-03-14 07:58:52,POST,/profile,200,188,6250,192.168.1.12,Safari/17
2024-03-14 08:00:08,GET,/api/notifications,200,58,31978,192.168.7.88,Safari/17
2024-03-14 08:07:49,GET,/static/css/main.css,200,13,48400,192.168.9.52,Chrome/120
2024-03-14 08:08:08,GET,/static/css/main.css,200,24,17105,192.168.8.24,PostmanRuntime/7.36
2024-03-14 08:17:00,GET,/api/cart,200,533,13409,192.168.6.136,Python-requests/2.31
2024-03-14 08:20:42,GET,/dashboard,200,17,1964,192.168.3.95,curl/8.4
2024-03-14 08:25:12,GET,/api/users,200,336,47885,192.168.4.172,PostmanRuntime/7.36
2024-03-14 08:27:45,GET,/health,404,127,57,192.168.1.51,Chrome/120
2024-03-14 08:42:39,GET,/,200,7,23733,192.168.8.239,PostmanRuntime/7.36
2024-03-14 08:46:53,POST,/api/users,304,61,40187,192.168.9.209,Firefox/121
2024-03-14 08:51:08,GET,/profile,200,78,26087,192.168.3.236,Edge/120
2024-03-14 08:58:21,POST,/profile,400,5,283,192.168.10.40,Googlebot/2.1
2024-03-14 08:58:44,GET,/static/css/main.css,200,32,43783,192.168.6.231,Safari/17
2024-03-14 08:58:54,DELETE,/images/logo.png,200,58,6170,192.168.8.5,Python-requests/2.31
2024-03-14 09:01:10,PUT,/api/analytics,401,33,274,192.168.7.220,Googlebot/2.1
2024-03-14 09:01:37,GET,/login,201,37,11524,192.168.5.235,Chrome/120
2024-03-14 09:03:22,GET,/api/notifications,200,502,46957,192.168.9.160,Googlebot/2.1
2024-03-14 09:06:36,GET,/api/analytics,404,25,339,192.168.1.140,Firefox/121
2024-03-14 09:06:47,GET,/api/search,200,57,34612,192.168.2.224,curl/8.4
2024-03-14 09:11:02,GET,/api/notifications,200,29,32655,192.168.5.11,Python-requests/2.31
2024-03-14 09:15:40,POST,/profile,200,98,28982,192.168.2.236,Chrome/120
2024-03-14 09:18:03,POST,/api/cart,304,182,9092,192.168.5.12,Googlebot/2.1
2024-03-14 09:18:30,GET,/api/analytics,200,161,15535,192.168.5.114,Safari/17
2024-03-14 09:20:07,GET,/static/js/app.js,403,64,291,192.168.1.251,Chrome/120
2024-03-14 09:22:06,GET,/api/cart,200,57,10454,192.168.5.51,Edge/120
2024-03-14 09:23:08,GET,/api/users,304,196,13269,192.168.9.37,Edge/120
2024-03-14 09:26:32,GET,/docs,200,60,34746,192.168.2.152,PostmanRuntime/7.36
2024-03-14 09:28:07,POST,/static/js/app.js,200,10,46533,192.168.8.251,Chrome/120
2024-03-14 09:29:09,GET,/signup,200,238,44238,192.168.5.216,Chrome/120
2024-03-14 09:40:53,POST,/api/analytics,304,9,534,192.168.8.210,PostmanRuntime/7.36
2024-03-14 09:43:07,GET,/api/analytics,200,137,43214,192.168.1.9,Edge/120
2024-03-14 09:45:41,GET,/api/cart,200,159,10972,192.168.2.98,curl/8.4
2024-03-14 09:47:09,PUT,/api/search,200,88,34533,192.168.9.185,Googlebot/2.1
2024-03-14 09:52:02,GET,/profile,200,16,24633,192.168.9.173,Firefox/121
2024-03-14 09:52:26,GET,/api/checkout,200,95,8559,192.168.3.191,Edge/120
2024-03-14 10:01:08,POST,/login,201,66,12471,192.168.7.31,Chrome/120
2024-03-14 10:03:07,GET,/,200,174,14611,192.168.8.52,PostmanRuntime/7.36
2024-03-14 10:04:22,GET,/health,200,35,39827,192.168.4.15,Googlebot/2.1
2024-03-14 10:04:46,GET,/api/search,200,240,7139,192.168.7.240,Chrome/120
2024-03-14 10:04:49,GET,/docs,503,1460,150,192.168.3.64,Firefox/121
2024-03-14 10:06:23,GET,/api/orders,200,400,7859,192.168.4.95,Safari/17
2024-03-14 10:08:14,GET,/api/auth/token,200,292,9479,192.168.1.72,Chrome/120
2024-03-14 10:11:10,GET,/health,201,5,48567,192.168.2.248,Python-requests/2.31
2024-03-14 10:11:40,GET,/api/products,200,56,41115,192.168.2.99,Googlebot/2.1
2024-03-14 10:14:13,GET,/api/search,200,53,2840,192.168.8.84,Edge/120
2024-03-14 10:14:27,GET,/api/analytics,200,453,377,192.168.7.106,Python-requests/2.31
2024-03-14 10:16:54,GET,/static/js/app.js,200,46,30754,192.168.9.55,PostmanRuntime/7.36
2024-03-14 10:20:03,POST,/api/search,200,156,6149,192.168.9.183,Python-requests/2.31
2024-03-14 10:20:16,GET,/settings,400,99,494,192.168.7.59,Edge/120
2024-03-14 10:23:08,GET,/,301,101,22414,192.168.3.177,Edge/120
2024-03-14 10:23:42,POST,/api/users,200,353,2753,192.168.9.223,Safari/17
2024-03-14 10:27:56,GET,/api/cart,200,106,11526,192.168.9.121,Firefox/121
2024-03-14 10:30:47,GET,/,200,175,13771,192.168.10.98,Python-requests/2.31
2024-03-14 10:46:22,GET,/login,200,38,36467,192.168.8.182,Firefox/121
2024-03-14 10:49:09,GET,/api/auth/token,200,73,39494,192.168.4.16,Googlebot/2.1
2024-03-14 10:49:40,GET,/api/search,200,82,5190,192.168.3.8,PostmanRuntime/7.36
2024-03-14 10:51:50,GET,/static/js/app.js,200,37,8111,192.168.8.125,Chrome/120
2024-03-14 10:52:27,GET,/login,200,83,35154,192.168.5.241,Firefox/121
2024-03-14 10:59:43,PUT,/api/search,200,44,14085,192.168.1.41,PostmanRuntime/7.36
2024-03-14 11:08:31,GET,/profile,200,93,41720,192.168.8.197,PostmanRuntime/7.36
2024-03-14 11:10:15,GET,/api/search,200,5,16873,192.168.7.188,Firefox/121
2024-03-14 11:14:01,GET,/api/notifications,301,53,43001,192.168.10.9,Chrome/120
2024-03-14 11:15:28,POST,/api/products,200,113,9886,192.168.3.119,Edge/120
2024-03-14 11:15:57,GET,/api/cart,200,5,8755,192.168.5.17,Googlebot/2.1
